#Written	by	Robertson	Geologging	WinLogger	V1.0/370					
~VERSION	INFORMATION									
#------------------------------------------------------------------------------										
	VERS.	2	:	CWLS	LOG	ASCII	STANDARD	-	VERSION	2
	WRAP.	NO	:	ONE	LINE	PER	DEPTH	STEP		
~WELL	INFORMATION									
#MNEM.UNIT	DATA	DESCRIPTION	OF	MNEMONIC						
#------------------------------------------------------------------------------										
	STRT.M	0.06	:	START	DEPTH					
	STOP.M	253.12	:	STOP	DEPTH					
	STEP.M	0.01	:	STEP	VALUE					
	NULL.	-999.25	:	NULL	VALUE					
	COMP.	WHITE	YOUN	GREEN	:	COMPANY	NAME			
	WELL.	MAINSFORTH	SHAFT	:	WELL	NAME				
	FLD.	MAINSFORTH	:	FIELD	NAME					
	LOC.	N/A	:	LOCATION						
	PROV.	N/A	:	PROVINCE		
	SRVC.	N/A	:	SERVICE	COMPANY	NAME
	DATE.	15	Dec	6	:	DATE
	UWI.	N/A	:	UNIQUE	WELL	IDENTIFIER
~PARAMETER	INFORMATION					
#MNEMO.UNIT	VALUE	DESCRIPTION	OF	MNEMONIC		
#------------------------------------------------------------------------------						
~OTHER	INFORMATION	SECTION				
#------------------------------------------------------------------------------						
	lLOGGING	DOWN				
~CURVE	INFORMATION					
#MNEMO.UNIT	API	CODE	CURVE	DESCRIPTION		
#------------------------------------------------------------------------------						
	DEPTH.M	:	0	Depth		
	TEMP.DegC	:	1	Temperature		
	CN25.mS/cm	:	2	Conductivity@25DegC		
	COND.mS/cm	:	3	Conductivity			
	DELT.DegC	:	4	Delta	T		
	DELC.mS/cm	:	5	Delta	C		
	NGAM.CPS	:	6	Natural	Gamma		
#------------------------------------------------------------------------------							
~A	DEPTH	TEMP	CN25	COND	DELT	DELC	NGAM
	152.57	12.22	9.76	2.74	-0.01	0.01	0
	152.58	12.22	9.76	2.74	-0.01	0.01	0
	152.59	12.22	9.77	2.74	-0.01	0.02	0
	152.6	12.22	9.77	2.74	-0.01	0.01	0
	152.61	12.22	9.77	2.74	-0.01	0.01	0
	152.62	12.22	9.77	2.74	-0.01	0.01	0.41
	152.63	12.22	9.77	2.74	-0.01	0	0.41
	152.64	12.22	9.77	2.74	-0.01	0.01	0.41
	152.65	12.22	9.77	2.74	-0.01	0.01	0.41
	152.66	12.22	9.77	2.74	0	0.01	0.41
	152.67	12.22	9.77	2.74	0	0.01	0.41
	152.68	12.22	9.77	2.74	0	0	0.41
	152.69	12.22	9.77	2.74	0	0	0.41
	152.7	12.22	9.76	2.74	0	0	0.41
	152.71	12.22	9.76	2.74	-0.01	0	0.41
	152.72	12.22	9.76	2.74	-0.01	0.01	0.41
	152.73	12.22	9.76	2.74	0	0.01	0.41
	152.74	12.22	9.76	2.74	0	0.01	0.41
	152.75	12.22	9.76	2.74	0	0	0.41
	152.76	12.23	9.76	2.74	0	0	0.41
	152.77	12.23	9.76	2.74	0	0	0.41
	152.78	12.23	9.75	2.74	0	0	0.41
	152.79	12.23	9.75	2.74	0	0	0
	152.8	12.23	9.75	2.74	0	0	0
	152.81	12.24	9.75	2.74	0.01	0	0
	152.82	12.24	9.75	2.74	0.01	0	0
	152.83	12.23	9.75	2.74	0	0	0
	152.84	12.23	9.76	2.74	0	0	0
	152.85	12.23	9.76	2.74	0	0	0
	152.86	12.23	9.75	2.74	0	-0.01	0
	152.87	12.23	9.75	2.74	0	0	0
	152.88	12.23	9.75	2.74	0	0	0
	152.89	12.23	9.75	2.74	0	0.01	0
	152.9	12.23	9.76	2.74	0	0	0
	152.91	12.23	9.76	2.74	0	0	0
	152.92	12.23	9.76	2.74	0	0	0
	152.93	12.23	9.75	2.74	0	-0.01	0
	152.94	12.23	9.75	2.74	0.01	-0.01	0
	152.95	12.23	9.75	2.74	0.01	-0.01	0
	152.96	12.23	9.75	2.74	0.01	-0.01	0
	152.97	12.23	9.76	2.74	0	0	0
	152.98	12.23	9.76	2.74	0	0	0
	152.99	12.23	9.76	2.74	0	0	0
	153	12.23	9.76	2.74	0	0	0
	153.01	12.23	9.76	2.74	0	-0.01	0
	153.02	12.23	9.76	2.74	0	0	0
	153.03	12.23	9.76	2.74	0	0	0
	153.04	12.23	9.76	2.74	-0.01	0.01	0
	153.05	12.23	9.76	2.74	-0.01	0.01	0
	153.06	12.23	9.76	2.74	0	0.01	0
	153.07	12.23	9.76	2.74	0	0	0
	153.08	12.23	9.76	2.74	0	0	0
	153.09	12.23	9.75	2.74	0	0	0
	153.1	12.23	9.75	2.74	0	0	0
	153.11	12.23	9.75	2.74	0	0	0
	153.12	12.23	9.76	2.74	0	0.01	0
	153.13	12.23	9.76	2.74	0	0	0
	153.14	12.23	9.75	2.74	0	0	0
	153.15	12.23	9.75	2.74	0.01	-0.01	0
	153.16	12.23	9.75	2.74	0.01	-0.01	0
	153.17	12.23	9.75	2.74	0.01	-0.01	0
	153.18	12.23	9.75	2.74	0.01	-0.01	0
	153.19	12.23	9.75	2.74	0.01	-0.01	0
	153.2	12.23	9.75	2.74	0.01	-0.01	0
	153.21	12.23	9.75	2.74	0.01	-0.01	0
	153.22	12.23	9.75	2.74	0.01	-0.02	0
	153.23	12.24	9.75	2.74	0.02	-0.02	0
	153.24	12.24	9.75	2.74	0.02	-0.01	0
	153.25	12.24	9.75	2.74	0.02	-0.02	0
	153.26	12.23	9.75	2.74	0.02	-0.02	0
	153.27	12.23	9.75	2.74	0.02	-0.02	0
	153.28	12.23	9.75	2.74	0.01	-0.01	0
	153.29	12.23	9.75	2.74	0.01	-0.01	0
	153.3	12.23	9.75	2.74	0.01	-0.01	0
	153.31	12.23	9.75	2.74	0.01	-0.01	0
	153.32	12.23	9.75	2.74	0.01	-0.01	0
	153.33	12.23	9.75	2.74	0.01	-0.01	0
	153.34	12.23	9.75	2.74	0.01	-0.01	0
	153.35	12.23	9.75	2.74	0.01	-0.01	0
	153.36	12.23	9.76	2.74	0.01	-0.01	0
	153.37	12.23	9.75	2.74	0.01	-0.01	0
	153.38	12.23	9.75	2.74	0.01	-0.01	0
	153.39	12.23	9.75	2.74	0.01	0	0
	153.4	12.23	9.75	2.74	0.01	-0.01	0
	153.41	12.23	9.75	2.74	0.01	-0.01	0
	153.42	12.23	9.75	2.74	0.01	-0.01	0.47
	153.43	12.23	9.76	2.74	0.01	-0.01	0.47
	153.44	12.23	9.76	2.74	0	0	0.47
	153.45	12.23	9.76	2.74	0	0	0.47
	153.46	12.23	9.76	2.74	0	0	0.47
	153.47	12.23	9.76	2.74	0	0	0.47
	153.48	12.23	9.76	2.74	0	0	0.47
	153.49	12.23	9.76	2.74	-0.01	0.01	0.47
	153.5	12.23	9.76	2.74	-0.01	0	0.47
	153.51	12.22	9.76	2.74	-0.01	0.01	0.47
	153.52	12.22	9.76	2.74	-0.01	0.01	0.47
	153.53	12.22	9.76	2.74	-0.01	0.01	0.47
	153.54	12.22	9.77	2.74	-0.01	0.01	0.47
	153.55	12.22	9.76	2.74	0	0	0.47
	153.56	12.22	9.76	2.74	0	0	0.47
	153.57	12.22	9.76	2.74	0	0	0.47
	153.58	12.22	9.77	2.74	0	0	0.47
	153.59	12.22	9.77	2.74	0	0	0
	153.6	12.22	9.77	2.74	0	0	0
	153.61	12.22	9.77	2.74	0	0	0
	153.62	12.22	9.76	2.74	0	0	0
	153.63	12.22	9.76	2.74	0	0	0
	153.64	12.22	9.77	2.74	0	0	0
	153.65	12.22	9.77	2.74	0	0	0
	153.66	12.22	9.77	2.74	0	0	0
	153.67	12.22	9.77	2.74	0	0.01	0
	153.68	12.22	9.77	2.74	0	0	0
	153.69	12.22	9.77	2.74	0	0.01	0
	153.7	12.22	9.76	2.74	0	0	0
	153.71	12.22	9.76	2.74	0	0	0
	153.72	12.22	9.76	2.74	0	0	0
	153.73	12.22	9.76	2.74	0	0	0
	153.74	12.22	9.76	2.74	0	0	0
	153.75	12.23	9.76	2.74	0	0	0
	153.76	12.23	9.76	2.74	0	0	0
	153.77	12.23	9.75	2.74	0	0	0
	153.78	12.23	9.75	2.74	0	0	0
	153.79	12.23	9.75	2.74	-0.01	0.01	0
	153.8	12.23	9.76	2.74	-0.01	0	0
	153.81	12.23	9.76	2.74	-0.01	0.01	0
	153.82	12.23	9.76	2.74	-0.01	0.01	0
	153.83	12.23	9.76	2.74	-0.01	0.01	0
	153.84	12.23	9.76	2.74	-0.01	0.01	0
	153.85	12.23	9.76	2.74	-0.01	0.01	0
	153.86	12.22	9.76	2.74	-0.01	0.01	0
	153.87	12.22	9.76	2.74	-0.01	0.01	0
	153.88	12.22	9.76	2.74	-0.01	0.01	0
	153.89	12.22	9.76	2.74	-0.01	0.01	0
	153.9	12.23	9.76	2.74	0	0	0
	153.91	12.23	9.76	2.74	0	0	0
	153.92	12.23	9.75	2.74	0	0	0
	153.93	12.23	9.75	2.74	0	0	0
	153.94	12.23	9.75	2.74	0	0	0.47
	153.95	12.23	9.75	2.74	0	0	0.47
	153.96	12.23	9.76	2.74	0	0	0.47
	153.97	12.23	9.75	2.74	0.01	-0.01	0.47
	153.98	12.23	9.75	2.74	0.01	-0.01	0.47
	153.99	12.24	9.75	2.74	0.01	-0.01	0.47
	154	12.24	9.74	2.74	0.01	-0.01	0.47
	154.01	12.24	9.74	2.74	0.01	-0.01	0.47
	154.02	12.24	9.74	2.74	0.01	-0.01	0.47
	154.03	12.24	9.74	2.74	0.01	-0.02	0.47
	154.04	12.24	9.75	2.74	0.01	-0.01	0.47
	154.05	12.24	9.75	2.74	0.01	-0.01	0.47
	154.06	12.24	9.75	2.74	0.01	-0.01	0.47
	154.07	12.24	9.75	2.74	0	0	0.47
	154.08	12.24	9.75	2.74	0	-0.01	0.47
	154.09	12.24	9.75	2.74	0	-0.01	0.47
	154.1	12.23	9.75	2.74	0	0	0.47
	154.11	12.23	9.76	2.74	0	0	0
	154.12	12.23	9.76	2.74	0	0	0
	154.13	12.23	9.76	2.74	-0.01	0.01	0
	154.14	12.23	9.76	2.74	-0.01	0.01	0
	154.15	12.23	9.76	2.74	-0.01	0.01	0
	154.16	12.23	9.75	2.74	-0.01	0.01	0
	154.17	12.23	9.75	2.74	0	0	0
	154.18	12.23	9.75	2.74	0	0	0
	154.19	12.23	9.76	2.74	0	0	0
	154.2	12.23	9.76	2.74	0	0	0
	154.21	12.23	9.75	2.74	0	0	0
	154.22	12.23	9.75	2.74	0	0.01	0
	154.23	12.23	9.75	2.74	-0.01	0	0
	154.24	12.23	9.75	2.74	0	0.01	0
	154.25	12.23	9.75	2.74	0	0	0
	154.26	12.23	9.75	2.74	0	0	0
	154.27	12.23	9.75	2.74	0	0	0
	154.28	12.23	9.75	2.74	0	0	0.47
	154.29	12.23	9.75	2.74	0	0	0.47
	154.3	12.23	9.75	2.74	0	0	0.47
	154.31	12.24	9.75	2.74	0	0	0.47
	154.32	12.24	9.75	2.74	0	0	0.47
	154.33	12.24	9.74	2.74	0.01	-0.01	0.47
	154.34	12.24	9.75	2.74	0.01	-0.01	0.47
	154.35	12.24	9.74	2.74	0.01	-0.01	0.47
	154.36	12.24	9.74	2.74	0.01	-0.01	0.47
	154.37	12.24	9.74	2.74	0.01	-0.01	0.47
	154.38	12.24	9.74	2.74	0.01	-0.01	0.47
	154.39	12.24	9.74	2.74	0.01	-0.01	0.47
	154.4	12.24	9.74	2.74	0.01	-0.01	0.47
	154.41	12.24	9.74	2.74	0.01	-0.01	0.47
	154.42	12.24	9.74	2.74	0.01	-0.01	0.47
	154.43	12.24	9.75	2.74	0.01	-0.01	0.47
	154.44	12.24	9.75	2.74	0.01	-0.01	0.47
	154.45	12.24	9.75	2.74	0.01	-0.01	0
	154.46	12.23	9.75	2.74	0.01	0	0
	154.47	12.23	9.75	2.74	0.01	-0.01	0
	154.48	12.23	9.75	2.74	0	0	0
	154.49	12.23	9.76	2.74	0	0	0
	154.5	12.22	9.76	2.74	0	0	0
	154.51	12.22	9.77	2.74	0	0	0
	154.52	12.22	9.76	2.74	0	0	0
	154.53	12.22	9.76	2.74	0	0	0
	154.54	12.23	9.76	2.74	0	0	0
	154.55	12.23	9.76	2.74	0	0	0
	154.56	12.23	9.76	2.74	0.01	-0.01	0
	154.57	12.23	9.75	2.74	0.01	-0.01	0
	154.58	12.23	9.76	2.74	0.01	-0.01	0
	154.59	12.23	9.76	2.74	0.01	-0.01	0
	154.6	12.23	9.75	2.74	0.01	-0.01	0
	154.61	12.23	9.75	2.74	0.01	-0.01	0
	154.62	12.24	9.75	2.74	0.02	-0.02	0
	154.63	12.23	9.75	2.74	0.02	-0.02	0
	154.64	12.23	9.75	2.74	0.02	-0.02	0.47
	154.65	12.23	9.75	2.74	0.02	-0.02	0.47
	154.66	12.23	9.75	2.74	0.01	-0.02	0.47
	154.67	12.23	9.76	2.74	0.01	-0.01	0.47
	154.68	12.23	9.76	2.74	0.01	-0.01	0.47
	154.69	12.23	9.76	2.74	0.01	-0.01	0.94
	154.7	12.23	9.76	2.74	0	0	0.94
	154.71	12.22	9.76	2.74	0	0	0.94
	154.72	12.22	9.76	2.74	0	-0.01	0.94
	154.73	12.22	9.76	2.74	0	0	1.41
	154.74	12.22	9.76	2.74	0	0	1.41
	154.75	12.22	9.77	2.74	-0.01	0.01	1.41
	154.76	12.22	9.77	2.74	-0.01	0.01	1.41
	154.77	12.22	9.76	2.74	-0.01	0.01	1.41
	154.78	12.22	9.76	2.74	-0.01	0.01	1.41
	154.79	12.22	9.76	2.74	-0.01	0.01	1.41
	154.8	12.22	9.76	2.74	0	0	1.41
	154.81	12.22	9.76	2.74	0	0	0.94
	154.82	12.23	9.76	2.74	0	0	0.94
	154.83	12.22	9.76	2.74	0	0	0.94
	154.84	12.22	9.76	2.74	0	0	0.94
	154.85	12.22	9.76	2.74	0	0	0.94
	154.86	12.22	9.76	2.74	0	0	0.47
	154.87	12.22	9.76	2.74	0	0	0.47
	154.88	12.22	9.77	2.74	0	0.01	0.47
	154.89	12.22	9.77	2.74	-0.01	0.01	0.47
	154.9	12.22	9.77	2.74	-0.01	0.01	0
	154.91	12.22	9.77	2.74	-0.01	0.02	0
	154.92	12.22	9.77	2.74	-0.01	0.02	0
	154.93	12.22	9.76	2.74	-0.01	0.01	0
	154.94	12.22	9.76	2.74	-0.01	0.01	0
	154.95	12.22	9.76	2.74	-0.01	0.01	0
	154.96	12.23	9.76	2.74	-0.01	0.01	0
	154.97	12.23	9.76	2.74	-0.01	0.01	0
	154.98	12.23	9.76	2.74	-0.01	0.01	0
	154.99	12.23	9.76	2.74	-0.01	0.01	0
	155	12.23	9.75	2.74	-0.01	0.01	0
	155.01	12.23	9.75	2.74	0	0.01	0
	155.02	12.24	9.75	2.74	0	0	0.47
	155.03	12.24	9.75	2.74	0	0	0.47
	155.04	12.24	9.75	2.74	0	0	0.47
	155.05	12.24	9.75	2.74	0	0	0.47
	155.06	12.24	9.75	2.74	0	0	0.47
	155.07	12.24	9.75	2.74	0	0	0.47
	155.08	12.24	9.75	2.74	0	0	0.47
	155.09	12.24	9.75	2.74	0	0	0.47
	155.1	12.24	9.75	2.74	0	-0.01	0.47
	155.11	12.23	9.75	2.74	0.01	-0.01	0.47
	155.12	12.23	9.75	2.74	0.01	-0.01	0.47
	155.13	12.23	9.75	2.74	0.01	-0.01	0.47
	155.14	12.23	9.75	2.74	0.01	-0.01	0.47
	155.15	12.23	9.75	2.74	0.01	-0.01	0.47
	155.16	12.23	9.75	2.74	0	0	0.47
	155.17	12.23	9.75	2.74	0	0	0.47
	155.18	12.23	9.76	2.74	0	0	0.47
	155.19	12.23	9.76	2.74	0	0	0
	155.2	12.23	9.76	2.74	0	0	0
	155.21	12.23	9.76	2.74	0	0	0
	155.22	12.23	9.76	2.74	0	0.01	0
	155.23	12.23	9.75	2.74	0	0	0
	155.24	12.23	9.76	2.74	0	0	0
	155.25	12.22	9.76	2.74	-0.01	0.01	0
	155.26	12.22	9.76	2.74	-0.01	0.01	0.47
	155.27	12.22	9.76	2.74	-0.01	0.01	0.47
	155.28	12.22	9.77	2.74	-0.01	0.01	0.47
	155.29	12.22	9.77	2.74	-0.01	0.01	0.47
	155.3	12.22	9.76	2.74	-0.01	0.02	0.47
	155.31	12.22	9.76	2.74	-0.01	0.01	0.47
	155.32	12.23	9.76	2.74	-0.01	0.01	0.47
	155.33	12.23	9.76	2.74	-0.01	0.01	0.47
	155.34	12.23	9.76	2.74	-0.01	0.02	0.47
	155.35	12.23	9.76	2.74	-0.01	0.02	0.47
	155.36	12.23	9.76	2.74	-0.01	0.01	0.47
	155.37	12.23	9.76	2.74	-0.01	0.01	0.47
	155.38	12.23	9.75	2.74	-0.01	0.01	0.47
	155.39	12.23	9.75	2.74	-0.01	0.01	0.47
	155.4	12.23	9.75	2.74	-0.01	0.01	0.47
	155.41	12.23	9.75	2.74	-0.01	0.01	0.47
	155.42	12.23	9.76	2.74	-0.01	0.01	0.47
	155.43	12.23	9.76	2.74	-0.01	0.01	0
	155.44	12.23	9.76	2.74	-0.01	0.01	0
	155.45	12.22	9.76	2.74	-0.01	0.01	0
	155.46	12.22	9.76	2.74	-0.01	0.01	0
	155.47	12.22	9.76	2.74	-0.01	0.01	0
	155.48	12.22	9.76	2.74	0	0	0
	155.49	12.22	9.76	2.74	0	0	0
	155.5	12.22	9.77	2.74	0	0	0
	155.51	12.22	9.77	2.74	0	0	0
	155.52	12.22	9.77	2.74	0	0	0
	155.53	12.22	9.76	2.74	0	0.01	0
	155.54	12.22	9.76	2.74	0	0	0.47
	155.55	12.22	9.76	2.74	0	0	0.47
	155.56	12.22	9.76	2.74	0	0	0.47
	155.57	12.22	9.77	2.74	-0.01	0.01	0.47
	155.58	12.22	9.76	2.74	-0.01	0.01	0.47
	155.59	12.22	9.76	2.74	-0.01	0.01	0.47
	155.6	12.23	9.76	2.74	-0.01	0.01	0.47
	155.61	12.23	9.76	2.74	-0.01	0.01	0.47
	155.62	12.23	9.75	2.74	0	0	0.47
	155.63	12.23	9.75	2.74	0	0	0.47
	155.64	12.23	9.75	2.74	0	0	0.47
	155.65	12.23	9.76	2.74	0	0	0.47
	155.66	12.23	9.76	2.74	0	0	0.47
	155.67	12.23	9.76	2.74	0	0	0.47
	155.68	12.23	9.76	2.74	0	0	0.47
	155.69	12.23	9.75	2.74	0.01	0	0.47
	155.7	12.23	9.75	2.74	0.01	-0.01	0.47
	155.71	12.24	9.75	2.74	0.01	-0.01	0
	155.72	12.24	9.75	2.74	0.01	-0.02	0
	155.73	12.24	9.75	2.74	0.01	-0.01	0
	155.74	12.23	9.75	2.74	0.01	-0.01	0
	155.75	12.24	9.75	2.74	0.01	-0.02	0
	155.76	12.24	9.75	2.74	0.01	-0.01	0
	155.77	12.24	9.75	2.74	0.01	-0.01	0
	155.78	12.23	9.75	2.74	0.01	-0.01	0
	155.79	12.23	9.75	2.74	0.01	-0.01	0.41
	155.8	12.23	9.75	2.74	0.01	-0.01	0.41
	155.81	12.23	9.76	2.74	0.01	-0.01	0.41
	155.82	12.23	9.76	2.74	0	-0.01	0.41
	155.83	12.23	9.76	2.74	0.01	0	0.41
	155.84	12.23	9.76	2.74	0.01	0	0.41
	155.85	12.23	9.76	2.74	0.01	-0.01	0.41
	155.86	12.23	9.75	2.74	0.01	-0.02	0.41
	155.87	12.24	9.75	2.74	0.02	-0.02	0.41
	155.88	12.24	9.74	2.74	0.02	-0.02	0.88
	155.89	12.24	9.75	2.74	0.02	-0.02	0.88
	155.9	12.24	9.75	2.74	0.02	-0.02	0.88
	155.91	12.24	9.75	2.74	0.02	-0.02	0.88
	155.92	12.24	9.75	2.74	0.02	-0.02	1.35
	155.93	12.24	9.75	2.74	0.01	-0.01	1.35
	155.94	12.23	9.75	2.74	0.01	-0.02	1.35
	155.95	12.23	9.75	2.74	0.01	-0.01	1.35
	155.96	12.23	9.75	2.74	0	-0.01	0.94
	155.97	12.23	9.76	2.74	0	0	0.94
	155.98	12.23	9.76	2.74	0	0	0.94
	155.99	12.23	9.76	2.74	-0.01	0.01	0.94
	156	12.23	9.76	2.74	-0.01	0.01	0.94
	156.01	12.23	9.76	2.74	-0.01	0.01	0.94
	156.02	12.23	9.75	2.74	-0.01	0	0.94
	156.03	12.23	9.75	2.74	-0.01	0	0.94
	156.04	12.23	9.75	2.74	0	0	0.94
	156.05	12.23	9.75	2.74	0	0	0.47
	156.06	12.23	9.75	2.74	0	0.01	0.47
	156.07	12.23	9.75	2.74	0	0.01	0.47
	156.08	12.23	9.75	2.74	0	0.01	0.47
	156.09	12.23	9.75	2.74	0	0	0
	156.1	12.23	9.75	2.74	0	0	0
	156.11	12.23	9.75	2.74	0	0	0
	156.12	12.23	9.75	2.74	0	0	0
	156.13	12.23	9.76	2.74	0	0	0
	156.14	12.23	9.76	2.74	0	0.01	0
	156.15	12.23	9.76	2.74	0	0.01	0
	156.16	12.23	9.76	2.74	0	0.01	0
	156.17	12.23	9.75	2.74	0	0	0
	156.18	12.23	9.75	2.74	0	0	0
	156.19	12.23	9.75	2.74	0	0	0
	156.2	12.23	9.76	2.74	0	0	0
	156.21	12.23	9.76	2.74	0	0	0
	156.22	12.23	9.76	2.74	0	0	0
	156.23	12.23	9.75	2.74	0.01	0	0
	156.24	12.23	9.75	2.74	0.01	-0.01	0
	156.25	12.24	9.75	2.74	0.01	-0.02	0
	156.26	12.23	9.75	2.74	0.01	-0.02	0
	156.27	12.23	9.75	2.74	0.01	-0.02	0
	156.28	12.23	9.75	2.74	0.01	-0.01	0
	156.29	12.23	9.76	2.74	0.01	-0.01	0
	156.3	12.23	9.76	2.74	0.01	0	0.47
	156.31	12.23	9.76	2.74	0.01	0	0.47
	156.32	12.23	9.76	2.74	0	0	0.47
	156.33	12.23	9.75	2.74	0	-0.01	0.47
	156.34	12.23	9.75	2.74	0	-0.01	0.47
	156.35	12.23	9.75	2.74	0	0	0.47
	156.36	12.23	9.76	2.74	0	0	0.47
	156.37	12.23	9.76	2.74	0	0.01	0.47
	156.38	12.23	9.76	2.74	0	0.01	0.47
	156.39	12.23	9.76	2.74	0	0	0.47
	156.4	12.23	9.76	2.74	0	0	0.47
	156.41	12.23	9.75	2.74	0	0	0.47
	156.42	12.23	9.75	2.74	0	-0.01	0.47
	156.43	12.23	9.76	2.74	0	-0.01	0.47
	156.44	12.23	9.76	2.74	0	0	0.47
	156.45	12.23	9.76	2.74	0	0	0.94
	156.46	12.23	9.76	2.74	0.01	0	0.94
	156.47	12.23	9.75	2.74	0.01	-0.01	0.47
	156.48	12.23	9.75	2.74	0.01	-0.01	0.47
	156.49	12.23	9.75	2.74	0.01	-0.01	0.47
	156.5	12.23	9.75	2.74	0.01	-0.01	0.47
	156.51	12.23	9.75	2.74	0.01	-0.01	0.47
	156.52	12.23	9.76	2.74	0.01	-0.01	0.47
	156.53	12.23	9.76	2.74	0.01	0	0.47
	156.54	12.23	9.76	2.74	0.01	0	0.47
	156.55	12.23	9.76	2.74	0	0	0.47
	156.56	12.23	9.76	2.74	0	-0.01	0.47
	156.57	12.22	9.76	2.74	0	-0.01	0.47
	156.58	12.23	9.76	2.74	0	-0.01	0.47
	156.59	12.23	9.76	2.74	0	-0.01	0.47
	156.6	12.23	9.76	2.74	0	0	0.47
	156.61	12.23	9.75	2.74	0	0	0.47
	156.62	12.23	9.75	2.74	0	0	0
	156.63	12.24	9.75	2.74	0	0	0
	156.64	12.24	9.75	2.74	0.01	-0.01	0
	156.65	12.24	9.74	2.74	0.01	-0.01	0
	156.66	12.24	9.74	2.74	0.01	-0.02	0
	156.67	12.24	9.74	2.74	0.01	-0.01	0.47
	156.68	12.24	9.75	2.74	0.01	-0.01	0.47
	156.69	12.24	9.74	2.74	0	0	0.47
	156.7	12.23	9.75	2.74	0	0	0.47
	156.71	12.23	9.75	2.74	0	0	0.47
	156.72	12.23	9.75	2.73	-0.01	0	0.47
	156.73	12.23	9.75	2.73	-0.01	0	0.47
	156.74	12.23	9.75	2.73	-0.01	0	0.47
	156.75	12.23	9.76	2.74	-0.01	0.01	0.47
	156.76	12.23	9.76	2.74	-0.01	0.01	0.47
	156.77	12.22	9.76	2.74	-0.01	0.01	0.47
	156.78	12.22	9.76	2.74	-0.01	0.01	0.47
	156.79	12.22	9.76	2.73	-0.01	0.01	0.94
	156.8	12.22	9.76	2.74	-0.01	0	0.94
	156.81	12.22	9.76	2.74	-0.01	0	0.94
	156.82	12.22	9.76	2.74	-0.01	0	0.94
	156.83	12.22	9.76	2.74	-0.01	0.01	0.94
	156.84	12.22	9.76	2.74	-0.01	0.01	0.47
	156.85	12.23	9.76	2.74	-0.01	0.01	0.47
	156.86	12.23	9.76	2.74	-0.01	0.02	0.47
	156.87	12.23	9.76	2.74	-0.01	0.01	0.47
	156.88	12.23	9.76	2.74	-0.01	0.01	0.47
	156.89	12.23	9.75	2.74	-0.01	0.01	0.47
	156.9	12.23	9.76	2.74	-0.01	0.01	0.47
	156.91	12.23	9.76	2.74	-0.01	0.01	0.47
	156.92	12.23	9.76	2.74	-0.01	0.01	0.47
	156.93	12.23	9.76	2.74	0	0.01	0.94
	156.94	12.23	9.76	2.74	0	0.01	0.94
	156.95	12.23	9.75	2.74	0	0	0.94
	156.96	12.23	9.75	2.74	0	-0.01	0.47
	156.97	12.23	9.75	2.74	0	-0.01	0.47
	156.98	12.23	9.76	2.74	0	0	0.88
	156.99	12.23	9.76	2.74	0	0	0.88
	157	12.23	9.76	2.74	0	0	0.88
	157.01	12.22	9.76	2.74	0	0.01	0.88
	157.02	12.22	9.76	2.74	-0.01	0.01	0.88
	157.03	12.22	9.76	2.74	-0.01	0.01	0.88
	157.04	12.22	9.76	2.74	-0.01	0.01	0.88
	157.05	12.22	9.76	2.74	-0.01	0.01	0.88
	157.06	12.22	9.76	2.74	-0.01	0.01	1.35
	157.07	12.22	9.76	2.74	-0.01	0.01	1.35
	157.08	12.22	9.76	2.74	-0.01	0.01	1.35
	157.09	12.23	9.76	2.74	-0.01	0.01	1.35
	157.1	12.23	9.76	2.74	-0.01	0.01	0.88
	157.11	12.23	9.76	2.74	-0.01	0.01	0.88
	157.12	12.23	9.76	2.74	-0.01	0	0.88
	157.13	12.22	9.76	2.74	-0.01	0	0.88
	157.14	12.22	9.76	2.74	-0.01	0.01	0.88
	157.15	12.22	9.76	2.74	-0.01	0.01	0.47
	157.16	12.22	9.77	2.74	-0.01	0.01	0.47
	157.17	12.22	9.77	2.74	-0.01	0.01	0.47
	157.18	12.22	9.77	2.74	-0.01	0.01	0.47
	157.19	12.22	9.76	2.74	-0.01	0	0.47
	157.2	12.22	9.76	2.74	-0.01	0.01	0.47
	157.21	12.22	9.76	2.74	-0.01	0.01	0.47
	157.22	12.22	9.76	2.74	-0.01	0.01	0.47
	157.23	12.23	9.76	2.74	-0.01	0.01	0
	157.24	12.23	9.76	2.74	-0.01	0.01	0
	157.25	12.23	9.76	2.74	-0.01	0.01	0
	157.26	12.23	9.76	2.74	0	0.01	0
	157.27	12.23	9.76	2.74	0	0	0
	157.28	12.23	9.76	2.74	0	0	0
	157.29	12.23	9.76	2.74	-0.01	0	0
	157.3	12.22	9.76	2.74	-0.01	0.01	0
	157.31	12.22	9.76	2.74	-0.01	0.01	0
	157.32	12.22	9.76	2.74	-0.01	0.01	0
	157.33	12.23	9.76	2.74	0	0.01	0
	157.34	12.23	9.76	2.74	0	0	0
	157.35	12.23	9.75	2.74	0	0	0
	157.36	12.23	9.75	2.74	0	-0.01	0
	157.37	12.23	9.75	2.74	0	-0.01	0
	157.38	12.23	9.75	2.74	0	0	0
	157.39	12.23	9.75	2.74	0	0	0
	157.4	12.24	9.75	2.74	0.01	0	0
	157.41	12.24	9.75	2.74	0.01	0	0
	157.42	12.24	9.75	2.74	0.01	-0.01	0
	157.43	12.24	9.74	2.74	0.01	-0.01	0
	157.44	12.24	9.74	2.74	0.01	-0.01	0
