DEPTH.M	:	0	Depth			
TEMP.DegC	:	1	Temperature			
CN25.mS/cm	:	2	Conductivity@25DegC			
COND.mS/cm	:	3	Conductivity			
DELT.DegC	:	4	Delta	T		
DELC.mS/cm	:	5	Delta	C		
NGAM.CPS	:	6	Natural	Gamma		

DEPTH	TEMP	CN25	COND	DELT	DELC	NGAM
79.96	12.04	7.88	1.2	-0.01	0.01	0
79.97	12.04	7.88	1.2	-0.01	0.01	0
79.98	12.04	7.88	1.2	-0.01	0.01	0
79.99	12.04	7.88	1.2	-0.01	0.02	0
80	12.04	7.88	1.2	-0.02	0.02	0
80.01	12.04	7.88	1.2	-0.02	0.02	0
80.02	12.04	7.88	1.2	-0.02	0.01	0
80.03	12.04	7.88	1.2	-0.01	0.01	0
80.04	12.04	7.88	1.2	-0.01	0.01	0
80.05	12.04	7.88	1.2	-0.01	0.01	0
80.06	12.04	7.88	1.2	-0.01	0.01	0
80.07	12.04	7.88	1.2	0	0.01	0
80.08	12.04	7.88	1.2	0	0	0
80.09	12.05	7.88	1.2	0	0	0
80.1	12.05	7.87	1.2	0	0	0
80.11	12.05	7.87	1.2	0	-0.01	0
80.12	12.05	7.87	1.2	0	0	0
80.13	12.05	7.87	1.2	0	0	0
80.14	12.05	7.87	1.2	0	0	0
80.15	12.05	7.87	1.2	0.01	0	0
80.16	12.05	7.87	1.2	0.01	-0.01	0
80.17	12.05	7.87	1.2	0.01	-0.01	0
80.18	12.05	7.87	1.2	0.01	-0.01	0
80.19	12.05	7.87	1.2	0.01	-0.01	0
80.2	12.05	7.87	1.2	0.01	-0.01	0
80.21	12.05	7.87	1.2	0.01	-0.01	0
80.22	12.05	7.87	1.2	0.01	-0.01	0
80.23	12.05	7.87	1.2	0.02	-0.01	0
80.24	12.05	7.87	1.2	0.02	-0.01	0
80.25	12.05	7.87	1.2	0.01	-0.01	0
80.26	12.05	7.87	1.2	0.01	-0.01	0
80.27	12.05	7.87	1.2	0.01	-0.01	0
80.28	12.05	7.87	1.2	0.01	-0.01	0
80.29	12.05	7.87	1.2	0.01	-0.02	0
80.3	12.05	7.87	1.2	0.01	-0.01	0
80.31	12.05	7.87	1.2	0.01	-0.01	0
80.32	12.05	7.87	1.2	0.01	-0.01	0
80.33	12.05	7.87	1.2	0.01	-0.01	0
80.34	12.05	7.87	1.2	0.01	-0.01	0
80.35	12.05	7.87	1.2	0.01	-0.01	0
80.36	12.05	7.88	1.2	0	0	0
80.37	12.04	7.88	1.2	0	0	0
80.38	12.04	7.88	1.2	0	0	0
80.39	12.04	7.88	1.2	-0.01	0	0
80.4	12.04	7.88	1.2	-0.01	0	0
80.41	12.04	7.88	1.2	-0.01	0.01	0
80.42	12.04	7.88	1.2	-0.01	0.01	0
80.43	12.04	7.88	1.2	-0.01	0.01	0.41
80.44	12.04	7.88	1.2	-0.01	0.01	0.41
80.45	12.04	7.88	1.2	-0.01	0.01	0.41
80.46	12.04	7.88	1.2	-0.01	0.01	0.41
80.47	12.05	7.88	1.2	0	0	0.41
80.48	12.05	7.87	1.2	0	0	0.41
80.49	12.05	7.88	1.2	0	0	0.41
80.5	12.05	7.88	1.2	0	0.01	0.41
80.51	12.05	7.88	1.2	0	0.01	0.41
80.52	12.04	7.88	1.2	0	0	0.41
80.53	12.04	7.88	1.2	0	0	0.41
80.54	12.04	7.88	1.2	0	0	0.41
80.55	12.05	7.88	1.2	0	0	0.41
80.56	12.05	7.88	1.2	0	0	0.41
80.57	12.05	7.87	1.2	0	0	0.41
80.58	12.05	7.87	1.2	0	-0.01	0.41
80.59	12.05	7.87	1.2	0	-0.01	0.41
80.6	12.05	7.87	1.2	0	0	0
80.61	12.05	7.87	1.2	0	-0.01	0
80.62	12.05	7.87	1.2	0	0	0
80.63	12.05	7.87	1.2	0	0	0
80.64	12.05	7.87	1.2	0	0	0
80.65	12.05	7.87	1.2	0	0	0
80.66	12.05	7.87	1.2	0	0	0
80.67	12.05	7.87	1.2	0	0	0
80.68	12.05	7.87	1.2	0	0	0.47
80.69	12.05	7.88	1.2	0	0.01	0.47
80.7	12.05	7.88	1.2	0	0.01	0.47
80.71	12.04	7.88	1.2	0	0	0.47
80.72	12.05	7.88	1.2	0	0	0.47
80.73	12.05	7.88	1.2	0	-0.01	0.47
80.74	12.05	7.88	1.2	0.01	-0.01	0.47
80.75	12.05	7.88	1.2	0.01	-0.01	0.47
80.76	12.05	7.88	1.2	0.01	-0.01	0.47
80.77	12.05	7.88	1.2	0.01	-0.01	0.47
80.78	12.05	7.88	1.2	0.01	-0.01	0.47
80.79	12.05	7.88	1.2	0.01	-0.01	0.47
80.8	12.05	7.87	1.2	0.01	-0.01	0.47
80.81	12.05	7.87	1.2	0.01	-0.01	0.47
80.82	12.05	7.88	1.2	0.01	0	0.47
80.83	12.05	7.88	1.2	0.01	0	0.47
80.84	12.05	7.87	1.2	0.01	-0.01	0.47
80.85	12.05	7.87	1.2	0.01	-0.01	0
80.86	12.05	7.87	1.2	0.01	-0.02	0
80.87	12.05	7.87	1.2	0.01	-0.01	0
80.88	12.05	7.87	1.2	0.01	-0.02	0
80.89	12.05	7.87	1.2	0.01	-0.01	0
80.9	12.05	7.87	1.2	0.01	-0.01	0
80.91	12.05	7.87	1.2	0.01	-0.01	0
80.92	12.05	7.87	1.2	0.01	-0.01	0
80.93	12.05	7.87	1.2	0.01	-0.01	0
80.94	12.05	7.87	1.2	0.01	-0.01	0
80.95	12.05	7.88	1.2	0	0	0
80.96	12.04	7.88	1.2	0	0	0
80.97	12.04	7.88	1.2	0	0	0
80.98	12.04	7.88	1.2	0	0	0
80.99	12.04	7.88	1.2	0	0	0
81	12.04	7.88	1.2	0	0	0
81.01	12.04	7.88	1.2	0	0	0
81.02	12.04	7.88	1.2	0	0	0
81.03	12.04	7.88	1.2	0	0	0
81.04	12.04	7.88	1.2	0	0	0
81.05	12.04	7.88	1.2	0	0	0.47
81.06	12.04	7.88	1.2	0	0	0.47
81.07	12.04	7.88	1.2	0	0	0.47
81.08	12.04	7.88	1.2	0	0	0.47
81.09	12.04	7.88	1.2	0	0.01	0.47
81.1	12.04	7.88	1.2	0	0.01	0.47
81.11	12.04	7.88	1.2	-0.01	0	0.47
81.12	12.04	7.88	1.2	-0.01	0.01	0.47
81.13	12.04	7.88	1.2	-0.01	0.01	0.47
81.14	12.04	7.89	1.2	-0.02	0.01	0.47
81.15	12.04	7.88	1.2	-0.02	0.02	0.47
81.16	12.04	7.89	1.2	-0.02	0.02	0.47
81.17	12.04	7.88	1.2	-0.02	0.02	0.47
81.18	12.04	7.88	1.2	-0.01	0.01	0.47
81.19	12.04	7.88	1.2	-0.01	0.01	0.47
81.2	12.04	7.88	1.2	-0.01	0.01	0.47
81.21	12.04	7.88	1.2	-0.01	0.01	0.47
81.22	12.04	7.88	1.2	-0.01	0.01	0
81.23	12.05	7.87	1.2	-0.01	0	0
81.24	12.05	7.87	1.2	0	0	0
81.25	12.05	7.88	1.2	0	0	0
81.26	12.05	7.87	1.2	0	0	0
81.27	12.05	7.87	1.2	0	0	0
81.28	12.05	7.87	1.2	0	0	0
81.29	12.05	7.87	1.2	0	0	0
81.3	12.05	7.87	1.2	0	0	0
81.31	12.05	7.87	1.2	0	0	0
81.32	12.05	7.87	1.2	0	0	0
81.33	12.05	7.88	1.2	0	0	0
81.34	12.05	7.88	1.2	0	0	0
81.35	12.05	7.88	1.2	0	0	0
81.36	12.05	7.88	1.2	0	0	0
81.37	12.05	7.88	1.2	0	0	0
81.38	12.05	7.88	1.2	0	0	0
81.39	12.05	7.88	1.2	0	0	0
81.4	12.04	7.88	1.2	0	0	0
81.41	12.04	7.88	1.2	0	0	0
81.42	12.04	7.88	1.2	0	0	0
81.43	12.04	7.88	1.2	0	0	0
81.44	12.05	7.87	1.2	0	0	0
81.45	12.05	7.87	1.2	0	-0.01	0
81.46	12.05	7.87	1.2	0	0	0
81.47	12.05	7.87	1.2	0	0	0
81.48	12.05	7.87	1.2	0	0	0
81.49	12.05	7.87	1.2	0	-0.01	0
81.5	12.05	7.87	1.2	0.01	-0.01	0
81.51	12.05	7.87	1.2	0.01	-0.01	0
81.52	12.05	7.87	1.2	0.01	-0.01	0
81.53	12.05	7.87	1.2	0.01	0	0
81.54	12.05	7.88	1.2	0	0	0
81.55	12.05	7.88	1.2	0	0	0
81.56	12.04	7.88	1.2	0	0	0
81.57	12.04	7.88	1.2	0	0.01	0
81.58	12.04	7.88	1.2	-0.01	0.01	0
81.59	12.04	7.88	1.2	-0.01	0.01	0
81.6	12.04	7.88	1.2	-0.01	0.01	0
81.61	12.04	7.88	1.2	-0.01	0.01	0
81.62	12.04	7.88	1.2	-0.01	0.01	0
81.63	12.04	7.88	1.2	-0.01	0.01	0
81.64	12.04	7.89	1.2	-0.01	0.02	0
81.65	12.04	7.89	1.2	-0.01	0.01	0
81.66	12.04	7.88	1.2	-0.01	0.01	0
81.67	12.04	7.88	1.2	-0.01	0.01	0
81.68	12.04	7.88	1.2	-0.01	0	0
81.69	12.04	7.88	1.2	0	0	0
81.7	12.04	7.88	1.2	0	0	0
81.71	12.04	7.88	1.2	0	0	0
81.72	12.04	7.88	1.2	0	0	0
81.73	12.05	7.88	1.2	0	0	0
81.74	12.05	7.87	1.2	0	0	0
81.75	12.05	7.87	1.2	0.01	-0.01	0
81.76	12.05	7.86	1.2	0.01	-0.01	0
81.77	12.06	7.87	1.2	0.01	-0.01	0.47
81.78	12.06	7.87	1.2	0.01	-0.01	0.47
81.79	12.06	7.87	1.2	0.01	0	0.47
81.8	12.06	7.87	1.2	0.01	-0.01	0.47
81.81	12.05	7.87	1.2	0.01	-0.01	0.47
81.82	12.05	7.87	1.2	0.01	-0.01	0.47
81.83	12.05	7.87	1.2	0	0	0.47
81.84	12.05	7.87	1.2	0	0	0.47
81.85	12.05	7.87	1.2	0	0.01	0.47
81.86	12.05	7.88	1.2	-0.01	0.01	0.47
81.87	12.05	7.88	1.2	-0.01	0.01	0.47
81.88	12.05	7.88	1.2	-0.01	0.01	0.47
81.89	12.05	7.87	1.2	-0.01	0	0.47
81.9	12.05	7.88	1.2	0	0.01	0.47
81.91	12.05	7.88	1.2	0	0.01	0.47
81.92	12.05	7.87	1.2	0	0	0.47
81.93	12.05	7.87	1.2	0	0	0.47
81.94	12.05	7.87	1.2	0	0	0
81.95	12.05	7.87	1.2	0	0	0
81.96	12.05	7.88	1.2	0	0	0
81.97	12.05	7.88	1.2	0	0	0
81.98	12.04	7.88	1.2	0	0	0
81.99	12.04	7.88	1.2	0	0	0
82	12.04	7.88	1.2	0	0	0
82.01	12.04	7.88	1.2	0	0	0
82.02	12.04	7.88	1.2	0	0	0
82.03	12.04	7.88	1.2	0	0	0
82.04	12.04	7.89	1.2	0	0.01	0
82.05	12.04	7.88	1.2	0	0	0
82.06	12.04	7.88	1.2	0	0	0
82.07	12.04	7.88	1.2	0	0	0
82.08	12.05	7.88	1.2	0	0	0
82.09	12.05	7.87	1.2	0	-0.01	0
82.1	12.05	7.88	1.2	0.01	0	0
82.11	12.05	7.87	1.2	0.01	-0.01	0
82.12	12.05	7.87	1.2	0.01	-0.01	0
82.13	12.05	7.87	1.2	0.01	-0.02	0
82.14	12.05	7.87	1.2	0.01	-0.01	0
82.15	12.05	7.87	1.2	0.01	-0.02	0
82.16	12.05	7.87	1.2	0.01	-0.02	0
82.17	12.05	7.87	1.2	0.01	-0.01	0
82.18	12.05	7.87	1.2	0.01	-0.01	0
82.19	12.05	7.87	1.2	0.01	-0.01	0
82.2	12.05	7.87	1.2	0	-0.01	0
82.21	12.05	7.87	1.2	0	-0.01	0
82.22	12.05	7.87	1.2	0	0	0
82.23	12.05	7.87	1.2	0	0	0
82.24	12.05	7.87	1.2	0	0	0
82.25	12.05	7.87	1.2	0	0	0
82.26	12.05	7.87	1.2	0	0	0
82.27	12.05	7.87	1.2	0	0	0
82.28	12.05	7.87	1.2	0	0	0
82.29	12.05	7.88	1.2	0	0	0
82.3	12.05	7.87	1.2	0	0	0
82.31	12.05	7.87	1.2	0	0	0
82.32	12.05	7.87	1.2	0	0	0
82.33	12.05	7.87	1.2	0	0	0
82.34	12.05	7.87	1.2	0	0	0
82.35	12.05	7.88	1.2	0	0	0
82.36	12.05	7.88	1.2	0	0	0
82.37	12.05	7.88	1.2	0	0	0.47
82.38	12.05	7.87	1.2	0	-0.01	0.47
82.39	12.05	7.88	1.2	0	0	0.47
82.4	12.05	7.87	1.2	0.01	-0.01	0.47
82.41	12.05	7.87	1.2	0	0	0.47
82.42	12.05	7.87	1.2	0	0	0.47
82.43	12.05	7.87	1.2	0	0	0.47
82.44	12.05	7.87	1.2	0	0	0.47
82.45	12.04	7.88	1.2	0	0.01	0.47
82.46	12.04	7.88	1.2	-0.01	0.01	0.47
82.47	12.04	7.88	1.2	-0.01	0.01	0.47
82.48	12.04	7.88	1.2	-0.01	0.01	0.47
82.49	12.04	7.88	1.2	-0.01	0.02	0.47
82.5	12.04	7.89	1.2	-0.01	0.02	0.47
82.51	12.04	7.88	1.2	-0.01	0.01	0.47
82.52	12.04	7.88	1.2	-0.01	0.01	0.47
82.53	12.04	7.88	1.2	-0.01	0.01	0.47
82.54	12.04	7.89	1.2	-0.01	0.01	0
82.55	12.04	7.88	1.2	0	0.01	0
82.56	12.04	7.88	1.2	0	0	0
82.57	12.05	7.88	1.2	0	-0.01	0
82.58	12.05	7.88	1.2	0	0	0
82.59	12.05	7.88	1.2	0.01	0	0
82.6	12.05	7.88	1.2	0.01	-0.01	0
82.61	12.05	7.87	1.2	0.01	-0.01	0
82.62	12.05	7.88	1.2	0.01	0	0
82.63	12.05	7.88	1.2	0.01	-0.01	0
82.64	12.05	7.88	1.2	0.01	-0.01	0
82.65	12.05	7.87	1.2	0.01	-0.01	0
82.66	12.05	7.88	1.2	0.01	-0.01	0
82.67	12.05	7.88	1.2	0.01	-0.01	0
82.68	12.05	7.88	1.2	0	0	0
82.69	12.04	7.88	1.2	0	0	0
82.7	12.04	7.88	1.2	0	0	0
82.71	12.04	7.88	1.2	0	0	0
82.72	12.05	7.88	1.2	0	0	0
82.73	12.05	7.87	1.2	0	0	0
82.74	12.05	7.87	1.2	0	0.01	0
82.75	12.05	7.88	1.2	-0.01	0.01	0
82.76	12.05	7.88	1.2	-0.01	0.01	0
82.77	12.05	7.88	1.2	-0.01	0.01	0
82.78	12.05	7.88	1.2	-0.01	0.01	0
82.79	12.05	7.88	1.2	-0.01	0.01	0
82.8	12.05	7.88	1.2	-0.01	0.01	0
82.81	12.05	7.88	1.2	-0.01	0.01	0
82.82	12.05	7.88	1.2	-0.01	0.01	0
82.83	12.05	7.88	1.2	0	0.01	0
82.84	12.05	7.88	1.2	0	0	0
82.85	12.05	7.88	1.2	0	0	0
82.86	12.04	7.88	1.2	0	0	0
82.87	12.04	7.88	1.2	0	0	0
82.88	12.04	7.88	1.2	0	0.01	0
82.89	12.05	7.88	1.2	0	0	0
82.9	12.05	7.88	1.2	0	0	0
82.91	12.05	7.87	1.2	0	0	0
82.92	12.05	7.87	1.2	0	0	0
82.93	12.05	7.87	1.2	0	0	0
82.94	12.05	7.87	1.2	0	0	0
82.95	12.05	7.88	1.2	0	0	0
82.96	12.05	7.87	1.2	0	0	0
82.97	12.05	7.87	1.2	0.01	-0.01	0
82.98	12.05	7.87	1.2	0.01	-0.01	0
82.99	12.05	7.87	1.2	0.01	-0.02	0
83	12.05	7.87	1.2	0.01	-0.01	0
83.01	12.05	7.87	1.2	0.01	-0.01	0
83.02	12.05	7.87	1.2	0.01	-0.01	0
83.03	12.05	7.87	1.2	0.01	-0.01	0
83.04	12.05	7.87	1.2	0.01	-0.01	0
83.05	12.05	7.87	1.2	0.01	-0.01	0
83.06	12.05	7.87	1.2	0.01	-0.01	0
83.07	12.05	7.87	1.2	0	0	0
83.08	12.04	7.88	1.2	0	0	0
83.09	12.04	7.88	1.2	-0.01	0.01	0
83.1	12.04	7.88	1.2	-0.01	0.01	0
83.11	12.04	7.88	1.2	-0.01	0.01	0
83.12	12.04	7.88	1.2	-0.01	0.01	0
83.13	12.04	7.88	1.2	-0.01	0.01	0
83.14	12.04	7.89	1.2	-0.01	0.02	0
83.15	12.04	7.88	1.2	-0.01	0.01	0
83.16	12.04	7.88	1.2	-0.01	0.01	0
83.17	12.04	7.88	1.2	-0.01	0.01	0
83.18	12.04	7.89	1.2	-0.01	0.01	0
83.19	12.04	7.88	1.2	-0.01	0.01	0
83.2	12.04	7.88	1.2	-0.01	0.01	0
83.21	12.04	7.89	1.2	-0.01	0.01	0
83.22	12.04	7.88	1.2	-0.01	0.01	0
83.23	12.04	7.88	1.2	-0.01	0.01	0
83.24	12.04	7.88	1.2	-0.01	0.01	0
83.25	12.04	7.88	1.2	-0.01	0.01	0
83.26	12.04	7.88	1.2	-0.01	0.01	0
83.27	12.04	7.88	1.2	-0.01	0.01	0
83.28	12.04	7.88	1.2	-0.01	0.01	0
83.29	12.04	7.88	1.2	-0.01	0.01	0
83.3	12.04	7.88	1.2	0	0	0
83.31	12.05	7.88	1.2	0	0	0
83.32	12.05	7.88	1.2	0	0	0
83.33	12.05	7.88	1.2	0	0	0
83.34	12.05	7.87	1.2	0	0	0
83.35	12.05	7.88	1.2	0	0	0
83.36	12.05	7.87	1.2	0	0	0
83.37	12.05	7.87	1.2	0	0	0
83.38	12.04	7.88	1.2	0	0	0
83.39	12.04	7.88	1.2	-0.01	0.01	0
83.4	12.04	7.88	1.2	-0.01	0.01	0
83.41	12.04	7.88	1.2	-0.01	0.01	0
83.42	12.04	7.88	1.2	-0.01	0.01	0
83.43	12.04	7.88	1.2	-0.01	0.01	0
83.44	12.04	7.88	1.2	-0.01	0	0
83.45	12.04	7.88	1.2	0	0	0
83.46	12.04	7.88	1.2	0	0	0
83.47	12.04	7.88	1.2	0.01	0	0
83.48	12.04	7.88	1.2	0.01	0	0
83.49	12.05	7.88	1.2	0.01	-0.01	0
83.5	12.05	7.87	1.2	0.01	-0.01	0
83.51	12.05	7.87	1.2	0.01	-0.01	0
83.52	12.05	7.87	1.2	0.01	-0.01	0
83.53	12.05	7.87	1.2	0.01	-0.01	0
83.54	12.05	7.87	1.2	0.01	-0.02	0
83.55	12.05	7.87	1.2	0.01	-0.01	0
83.56	12.05	7.87	1.2	0	0	0
83.57	12.05	7.88	1.2	0	0	0
83.58	12.05	7.87	1.2	0	0	0
83.59	12.05	7.87	1.2	0	0	0
83.6	12.05	7.87	1.2	0	0	0
83.61	12.05	7.87	1.2	0	-0.01	0
83.62	12.05	7.87	1.2	0	-0.01	0
83.63	12.05	7.87	1.2	0	0	0
83.64	12.05	7.87	1.2	0	0	0
83.65	12.05	7.88	1.2	0	0	0
83.66	12.05	7.87	1.2	0	0	0
83.67	12.05	7.87	1.2	0	0	0
83.68	12.05	7.88	1.2	0	0	0
83.69	12.05	7.88	1.2	0	0	0
83.7	12.05	7.88	1.2	0	0	0
83.71	12.05	7.88	1.2	0	0	0
83.72	12.05	7.88	1.2	0	0	0.41
83.73	12.05	7.88	1.2	0	0	0.41
83.74	12.05	7.88	1.2	0	0	0.41
83.75	12.05	7.88	1.2	0	0	0.41
83.76	12.05	7.88	1.2	0	0	0.41
83.77	12.05	7.87	1.2	0	0	0.41
83.78	12.05	7.87	1.2	0.01	0	0.41
83.79	12.05	7.86	1.2	0.01	-0.01	0.41
83.8	12.06	7.87	1.2	0.01	-0.01	0.41
83.81	12.06	7.87	1.2	0.01	-0.01	0.41
83.82	12.06	7.87	1.2	0.01	-0.01	0.41
83.83	12.05	7.87	1.2	0.01	-0.01	0.41
83.84	12.05	7.87	1.2	0.01	-0.01	0.41
83.85	12.05	7.87	1.2	0.01	-0.01	0.41
83.86	12.05	7.87	1.2	0.01	-0.01	0.41
83.87	12.05	7.87	1.2	0	-0.01	0.41
83.88	12.05	7.87	1.2	0	-0.01	0.41
83.89	12.05	7.88	1.2	0	0	0
83.9	12.04	7.88	1.2	0	0.01	0
83.91	12.04	7.88	1.2	-0.01	0.01	0
83.92	12.04	7.88	1.2	-0.01	0.01	0
83.93	12.04	7.89	1.2	-0.01	0.02	0
83.94	12.03	7.89	1.2	-0.01	0.01	0
83.95	12.03	7.88	1.2	-0.01	0.01	0
83.96	12.03	7.89	1.2	-0.02	0.02	0
83.97	12.04	7.89	1.2	-0.02	0.02	0
83.98	12.04	7.89	1.2	-0.01	0.02	0
83.99	12.04	7.89	1.2	-0.01	0.01	0
84	12.04	7.89	1.2	-0.01	0.01	0
84.01	12.04	7.89	1.2	-0.01	0.01	0
84.02	12.03	7.89	1.2	-0.01	0.01	0
84.03	12.03	7.89	1.2	-0.01	0.02	0
84.04	12.03	7.89	1.2	-0.01	0.01	0
84.05	12.04	7.89	1.2	-0.01	0.01	0
84.06	12.04	7.89	1.2	-0.01	0.02	0
84.07	12.04	7.88	1.2	-0.01	0.01	0
84.08	12.04	7.88	1.2	0	0	0
84.09	12.04	7.89	1.2	0	0	0
84.1	12.04	7.88	1.2	0	0.01	0
84.11	12.04	7.88	1.2	0	0	0
84.12	12.04	7.88	1.2	0	0	0
84.13	12.05	7.88	1.2	0.01	-0.01	0
84.14	12.05	7.87	1.2	0.01	-0.01	0
84.15	12.05	7.87	1.2	0.01	-0.01	0
84.16	12.05	7.88	1.2	0.01	-0.01	0
84.17	12.05	7.88	1.2	0.01	-0.01	0
84.18	12.05	7.87	1.2	0.01	-0.01	0
84.19	12.05	7.87	1.2	0.01	-0.01	0
84.2	12.05	7.88	1.2	0.01	-0.01	0
84.21	12.04	7.88	1.2	0	-0.01	0
84.22	12.04	7.88	1.2	0	0	0
84.23	12.04	7.88	1.2	0	0	0
84.24	12.04	7.88	1.2	0	0	0
84.25	12.05	7.87	1.2	0.01	-0.01	0
84.26	12.05	7.87	1.2	0.01	-0.01	0
84.27	12.05	7.87	1.2	0.01	-0.02	0
84.28	12.06	7.87	1.2	0.01	-0.01	0
84.29	12.06	7.87	1.2	0.01	-0.01	0
84.3	12.06	7.86	1.2	0.01	-0.01	0
84.31	12.06	7.86	1.2	0.01	-0.01	0
84.32	12.06	7.87	1.2	0.01	-0.01	0
84.33	12.06	7.86	1.2	0.01	-0.01	0
84.34	12.06	7.86	1.2	0.01	-0.01	0
84.35	12.06	7.86	1.2	0.01	-0.01	0
84.36	12.06	7.87	1.2	0.01	-0.01	0
84.37	12.06	7.87	1.2	0.01	-0.01	0
84.38	12.06	7.87	1.2	0.01	-0.01	0
84.39	12.05	7.87	1.2	0.01	-0.01	0
84.4	12.05	7.87	1.2	0.01	-0.02	0.41
84.41	12.05	7.87	1.2	0.02	-0.02	0.41
84.42	12.05	7.87	1.2	0.01	-0.01	0.41
84.43	12.05	7.87	1.2	0.01	-0.01	0.41
84.44	12.05	7.87	1.2	0.01	-0.01	0.41
84.45	12.05	7.87	1.2	0.01	-0.01	0.41
84.46	12.05	7.87	1.2	0	-0.01	0.41
84.47	12.05	7.88	1.2	0	0	0.41
84.48	12.05	7.88	1.2	0	0	0.41
84.49	12.04	7.88	1.2	-0.01	0	0.88
84.5	12.04	7.88	1.2	-0.01	0.01	0.88
84.51	12.04	7.89	1.2	-0.01	0.02	0.88
84.52	12.04	7.89	1.2	-0.01	0.01	0.88
84.53	12.04	7.88	1.2	-0.01	0.01	0.88
84.54	12.04	7.88	1.2	-0.01	0.01	0.88
84.55	12.04	7.88	1.2	-0.01	0.01	0.88
84.56	12.04	7.88	1.2	-0.01	0.01	0.88
84.57	12.04	7.88	1.2	-0.01	0	0.47
84.58	12.04	7.88	1.2	-0.01	0.01	0.47
84.59	12.04	7.88	1.2	-0.01	0.01	0.47
84.6	12.04	7.88	1.2	-0.01	0.01	0.47
84.61	12.04	7.88	1.2	-0.01	0.01	0.47
84.62	12.04	7.88	1.2	-0.01	0.01	0.47
84.63	12.04	7.88	1.2	-0.01	0.01	0.47
84.64	12.04	7.88	1.2	-0.01	0	0.47
84.65	12.04	7.88	1.2	0	0.01	0.47
84.66	12.05	7.88	1.2	0	0	0
84.67	12.05	7.88	1.2	0	0	0
84.68	12.05	7.88	1.2	0	0	0
84.69	12.05	7.88	1.2	0	0	0
84.7	12.05	7.88	1.2	0	0	0
84.71	12.05	7.88	1.2	0	0	0
84.72	12.05	7.88	1.2	0	0	0
84.73	12.05	7.88	1.2	0	0	0
84.74	12.05	7.88	1.2	0	0	0
84.75	12.05	7.88	1.2	0	0	0
84.76	12.05	7.88	1.2	0	0	0
84.77	12.05	7.88	1.2	-0.01	0	0
84.78	12.04	7.88	1.2	-0.01	0.02	0
84.79	12.04	7.88	1.2	-0.01	0.01	0
84.8	12.04	7.88	1.2	-0.01	0.01	0
84.81	12.04	7.88	1.2	-0.01	0.02	0
84.82	12.04	7.88	1.2	-0.01	0.01	0
84.83	12.04	7.88	1.2	-0.01	0.01	0
84.84	12.04	7.88	1.2	-0.01	0.01	0
84.85	12.04	7.88	1.2	-0.01	0.01	0
84.86	12.04	7.88	1.2	-0.01	0.01	0
84.87	12.04	7.88	1.2	-0.01	0.01	0
84.88	12.04	7.88	1.2	0	0	0
84.89	12.04	7.88	1.2	0	0	0
84.9	12.04	7.88	1.2	0	0	0
84.91	12.05	7.88	1.2	0.01	-0.01	0
84.92	12.05	7.88	1.2	0.01	-0.01	0
84.93	12.05	7.88	1.2	0.01	-0.01	0
84.94	12.05	7.88	1.2	0.01	-0.01	0
84.95	12.04	7.88	1.2	0.01	-0.01	0
84.96	12.04	7.88	1.2	0.01	-0.01	0
84.97	12.04	7.88	1.2	0	0	0
84.98	12.04	7.88	1.2	0.01	0	0
84.99	12.04	7.89	1.2	0	0	0
85	12.04	7.88	1.2	0	0	0
85.01	12.04	7.89	1.2	0	0	0
85.02	12.04	7.89	1.2	0	0	0
85.03	12.03	7.89	1.2	0	0	0
85.04	12.03	7.89	1.2	0	0	0
85.05	12.03	7.89	1.2	0	0	0
85.06	12.03	7.89	1.2	0	0.01	0
85.07	12.04	7.88	1.2	0	0	0
85.08	12.04	7.89	1.2	0	0	0
85.09	12.04	7.88	1.2	0	0	0
85.1	12.04	7.88	1.2	0	0	0
85.11	12.04	7.88	1.2	0	0.01	0
85.12	12.04	7.88	1.2	0	0	0
85.13	12.04	7.88	1.2	0	0.01	0
85.14	12.05	7.87	1.2	0	0	0
85.15	12.05	7.87	1.2	0	0	0
85.16	12.05	7.87	1.2	0	0	0
85.17	12.05	7.87	1.2	0	0	0
85.18	12.05	7.87	1.2	0.01	0	0
85.19	12.05	7.87	1.2	0.01	0	0
85.2	12.05	7.87	1.2	0.01	0	0
85.21	12.05	7.87	1.2	0.01	-0.01	0
85.22	12.05	7.87	1.2	0	-0.01	0
85.23	12.05	7.87	1.2	0	0	0
85.24	12.05	7.88	1.2	0	0	0
85.25	12.05	7.88	1.2	0	0.01	0
85.26	12.05	7.87	1.2	-0.01	0.01	0
85.27	12.05	7.87	1.2	-0.01	0.01	0
85.28	12.05	7.88	1.2	-0.01	0.01	0
85.29	12.05	7.88	1.2	-0.01	0.01	0
85.3	12.04	7.88	1.2	-0.01	0.01	0
85.31	12.05	7.88	1.2	-0.01	0.01	0
85.32	12.05	7.88	1.2	-0.01	0.01	0
85.33	12.05	7.88	1.2	-0.01	0.01	0
85.34	12.05	7.88	1.2	-0.01	0.01	0
85.35	12.05	7.88	1.2	-0.01	0.01	0
85.36	12.05	7.88	1.2	-0.01	0.01	0
85.37	12.05	7.88	1.2	-0.01	0.01	0
85.38	12.04	7.88	1.2	-0.01	0.02	0
85.39	12.04	7.88	1.2	-0.01	0.02	0
85.4	12.04	7.88	1.2	-0.01	0.01	0
85.41	12.05	7.88	1.2	-0.01	0.01	0
85.42	12.05	7.88	1.2	0	0.01	0
85.43	12.05	7.87	1.2	0	0	0
